"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Polk County, IA"	"19153"	"2018"	"2018"	"Jan., 2018"	"2018/01"	19	Not Applicable	Not Applicable
	"Polk County, IA"	"19153"	"2018"	"2018"	"Feb., 2018"	"2018/02"	13	Not Applicable	Not Applicable
	"Johnson County, KS"	"20091"	"2017"	"2017"	"Feb., 2017"	"2017/02"	14	Not Applicable	Not Applicable
	"Johnson County, KS"	"20091"	"2017"	"2017"	"Mar., 2017"	"2017/03"	10	Not Applicable	Not Applicable
	"Johnson County, KS"	"20091"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Johnson County, KS"	"20091"	"2018"	"2018"	"Dec., 2018"	"2018/12"	11	Not Applicable	Not Applicable
	"Sedgwick County, KS"	"20173"	"2016"	"2016"	"Apr., 2016"	"2016/04"	11	Not Applicable	Not Applicable
	"Sedgwick County, KS"	"20173"	"2016"	"2016"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Sedgwick County, KS"	"20173"	"2017"	"2017"	"Feb., 2017"	"2017/02"	10	Not Applicable	Not Applicable
	"Sedgwick County, KS"	"20173"	"2017"	"2017"	"Mar., 2017"	"2017/03"	17	Not Applicable	Not Applicable
	"Sedgwick County, KS"	"20173"	"2017"	"2017"	"Dec., 2017"	"2017/12"	10	Not Applicable	Not Applicable
	"Sedgwick County, KS"	"20173"	"2018"	"2018"	"Jan., 2018"	"2018/01"	32	Not Applicable	Not Applicable
	"Sedgwick County, KS"	"20173"	"2018"	"2018"	"Feb., 2018"	"2018/02"	22	Not Applicable	Not Applicable
	"Sedgwick County, KS"	"20173"	"2018"	"2018"	"Mar., 2018"	"2018/03"	21	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Jan., 2016"	"2016/01"	13	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Mar., 2016"	"2016/03"	22	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Apr., 2016"	"2016/04"	19	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Sep., 2016"	"2016/09"	14	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Nov., 2016"	"2016/11"	14	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2017"	"2017"	"Jan., 2017"	"2017/01"	18	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2017"	"2017"	"Feb., 2017"	"2017/02"	19	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2017"	"2017"	"Mar., 2017"	"2017/03"	20	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2017"	"2017"	"Apr., 2017"	"2017/04"	16	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2017"	"2017"	"Jun., 2017"	"2017/06"	11	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2017"	"2017"	"Dec., 2017"	"2017/12"	15	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2018"	"2018"	"Jan., 2018"	"2018/01"	30	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2018"	"2018"	"Feb., 2018"	"2018/02"	17	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2018"	"2018"	"Mar., 2018"	"2018/03"	10	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2018"	"2018"	"Apr., 2018"	"2018/04"	10	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2018"	"2018"	"May, 2018"	"2018/05"	11	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2018"	"2018"	"Jun., 2018"	"2018/06"	10	Not Applicable	Not Applicable
	"Jefferson County, KY"	"21111"	"2018"	"2018"	"Dec., 2018"	"2018/12"	10	Not Applicable	Not Applicable
	"Kenton County, KY"	"21117"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"East Baton Rouge Parish, LA"	"22033"	"2017"	"2017"	"Jan., 2017"	"2017/01"	14	Not Applicable	Not Applicable
	"East Baton Rouge Parish, LA"	"22033"	"2017"	"2017"	"Dec., 2017"	"2017/12"	12	Not Applicable	Not Applicable
	"East Baton Rouge Parish, LA"	"22033"	"2018"	"2018"	"Jan., 2018"	"2018/01"	28	Not Applicable	Not Applicable
	"East Baton Rouge Parish, LA"	"22033"	"2018"	"2018"	"Feb., 2018"	"2018/02"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"2018"	"2018"	"Jan., 2018"	"2018/01"	17	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"2018"	"2018"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Rapides Parish, LA"	"22079"	"2018"	"2018"	"Jan., 2018"	"2018/01"	20	Not Applicable	Not Applicable
	"St. Landry Parish, LA"	"22097"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"2017"	"2017"	"Apr., 2017"	"2017/04"	11	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	"2018"	"2018"	"Feb., 2018"	"2018/02"	11	Not Applicable	Not Applicable
	"York County, ME"	"23031"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Apr., 2016"	"2016/04"	13	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"May, 2016"	"2016/05"	13	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Jun., 2016"	"2016/06"	17	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2017"	"2017"	"Jan., 2017"	"2017/01"	14	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2017"	"2017"	"Feb., 2017"	"2017/02"	13	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2017"	"2017"	"Mar., 2017"	"2017/03"	12	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2018"	"2018"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2018"	"2018"	"Feb., 2018"	"2018/02"	15	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2018"	"2018"	"Mar., 2018"	"2018/03"	13	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	"2018"	"2018"	"Dec., 2018"	"2018/12"	11	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Jan., 2016"	"2016/01"	22	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Feb., 2016"	"2016/02"	19	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Mar., 2016"	"2016/03"	23	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Apr., 2016"	"2016/04"	18	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"May, 2016"	"2016/05"	13	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Jun., 2016"	"2016/06"	18	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Sep., 2016"	"2016/09"	19	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Nov., 2016"	"2016/11"	18	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2017"	"2017"	"Jan., 2017"	"2017/01"	22	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2017"	"2017"	"Feb., 2017"	"2017/02"	23	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2017"	"2017"	"Mar., 2017"	"2017/03"	20	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2017"	"2017"	"Apr., 2017"	"2017/04"	15	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2017"	"2017"	"Jun., 2017"	"2017/06"	16	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2017"	"2017"	"Aug., 2017"	"2017/08"	11	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2017"	"2017"	"Sep., 2017"	"2017/09"	12	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2017"	"2017"	"Nov., 2017"	"2017/11"	10	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2017"	"2017"	"Dec., 2017"	"2017/12"	16	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Jan., 2018"	"2018/01"	32	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Feb., 2018"	"2018/02"	20	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Mar., 2018"	"2018/03"	20	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Apr., 2018"	"2018/04"	18	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Jun., 2018"	"2018/06"	11	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Jul., 2018"	"2018/07"	11	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Sep., 2018"	"2018/09"	10	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Oct., 2018"	"2018/10"	16	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Nov., 2018"	"2018/11"	10	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	"2018"	"2018"	"Dec., 2018"	"2018/12"	13	Not Applicable	Not Applicable
	"Frederick County, MD"	"24021"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Harford County, MD"	"24025"	"2017"	"2017"	"Feb., 2017"	"2017/02"	12	Not Applicable	Not Applicable
	"Harford County, MD"	"24025"	"2018"	"2018"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Jan., 2016"	"2016/01"	17	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Mar., 2016"	"2016/03"	18	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Apr., 2016"	"2016/04"	21	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Oct., 2016"	"2016/10"	15	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Nov., 2016"	"2016/11"	13	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Dec., 2016"	"2016/12"	12	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2017"	"2017"	"Jan., 2017"	"2017/01"	21	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2017"	"2017"	"Feb., 2017"	"2017/02"	18	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2017"	"2017"	"Mar., 2017"	"2017/03"	22	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2017"	"2017"	"Apr., 2017"	"2017/04"	23	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	"2017"	"2017"	"May, 2017"	"2017/05"	10	Not Applicable	Not Applicable
